work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2025,EN,FL,Cloud Architect,2603672.28,ZAR,144648.46,South Africa,50,South Africa,M
2025,MI,FL,Cybersecurity Analyst,92723.03,GBP,117370.93,UK,50,UK,L
2025,EN,FT,ML Engineer,10440856.7,INR,125040.2,India,0,India,L
2025,MI,PT,Systems Administrator,129622.07,CAD,96016.35,Canada,50,Canada,M
2025,MI,FL,Backend Developer,10671980.53,INR,127808.15,India,0,India,XL
2025,EN,CT,Product Manager,171656.24,CAD,127152.77,Canada,0,Canada,M
2025,EN,FL,Cybersecurity Analyst,525080.28,BRL,96878.28,Brazil,50,Brazil,XL
2025,EX,FL,Cybersecurity Analyst,110386.7,USD,110386.7,USA,0,USA,XL
2025,MI,CT,Backend Developer,148213.07,AUD,97508.6,Australia,100,Australia,L
2025,EN,CT,QA Engineer,1909526.94,ZAR,106084.83,South Africa,0,South Africa,XL
2025,SE,CT,Cloud Architect,952082.29,BRL,175660.94,Brazil,50,Brazil,M
2025,MI,FL,Business Intelligence Analyst,72195.18,GBP,91386.3,UK,0,UK,XL
2025,SE,PT,AI Researcher,184194.09,AUD,121180.32,Australia,0,Australia,S
2025,SE,PT,QA Engineer,140963.17,SGD,104417.16,Singapore,0,Singapore,M
2025,EN,CT,Cybersecurity Analyst,514735.5,BRL,94969.65,Brazil,50,Brazil,M
2025,EN,PT,QA Engineer,129792.65,CAD,96142.7,Canada,50,Canada,XL
2025,SE,PT,AI Researcher,237798.27,AUD,156446.23,Australia,50,Australia,XL
2025,SE,CT,Data Engineer,619885.62,BRL,114370.04,Brazil,0,Brazil,L
2025,EN,FL,AI Researcher,214498.49,AUD,141117.43,Australia,100,Australia,S
2025,EX,PT,Frontend Developer,88146.42,EUR,94781.1,Germany,50,Germany,S
2025,MI,FT,Software Engineer,707137.64,BRL,130468.2,Brazil,50,Brazil,M
2025,EX,FT,Cybersecurity Analyst,2299834.44,ZAR,127768.58,South Africa,50,South Africa,S
2025,EN,CT,Systems Administrator,108028.03,CAD,80020.76,Canada,0,Canada,M
2025,SE,FT,IT Project Manager,2121467.22,ZAR,117859.29,South Africa,0,South Africa,S
2025,SE,FT,AI Researcher,128148.59,GBP,162213.4,UK,100,UK,XL
2025,EX,PT,Backend Developer,180025.67,SGD,133352.35,Singapore,0,Singapore,L
2025,EX,FT,Frontend Developer,7816171.98,INR,93606.85,India,100,India,S
2025,SE,PT,Data Engineer,101491.9,EUR,109131.08,Germany,50,Germany,M
2025,MI,FT,Cybersecurity Analyst,119653.52,USD,119653.52,USA,100,USA,M
2025,MI,CT,IT Project Manager,2446982.46,ZAR,135943.47,South Africa,100,South Africa,M
2025,MI,FT,Software Engineer,104616.22,USD,104616.22,USA,50,USA,M
2025,EX,CT,Cybersecurity Analyst,605124.46,BRL,111646.58,Brazil,50,Brazil,L
2025,EX,CT,Product Manager,2498996.34,ZAR,138833.13,South Africa,100,South Africa,S
2025,MI,CT,ML Engineer,137865.92,CAD,102122.9,Canada,100,Canada,S
2025,MI,FT,Data Engineer,10057604.22,INR,120450.35,India,50,India,XL
2025,SE,FL,Cloud Architect,209446.78,SGD,155145.76,Singapore,100,Singapore,L
2025,SE,FL,Software Engineer,123064.48,EUR,132327.4,Germany,100,Germany,L
2025,EN,FL,Systems Administrator,547979.18,BRL,101103.17,Brazil,50,Brazil,S
2025,SE,CT,Data Scientist,152284.78,CAD,112803.54,Canada,100,Canada,L
2025,MI,CT,Full Stack Developer,89772.57,GBP,113636.16,UK,50,UK,L
2025,MI,FT,Data Scientist,112045.55,USD,112045.55,USA,0,USA,M
2025,EN,FL,AI Researcher,182184.42,AUD,119858.17,Australia,0,Australia,XL
2025,EN,FT,IT Project Manager,12063842.86,INR,144477.16,India,0,India,L
2025,SE,FT,Full Stack Developer,7620156.56,INR,91259.36,India,0,India,XL
2025,EX,CT,ML Engineer,106830.6,EUR,114871.61,Germany,100,Germany,XL
2025,EX,PT,Systems Administrator,1774207.26,ZAR,98567.07,South Africa,0,South Africa,M
2025,EN,CT,Data Scientist,143569.38,CAD,106347.69,Canada,50,Canada,XL
2025,EN,CT,Full Stack Developer,528583.66,BRL,97524.66,Brazil,50,Brazil,S
2025,EX,FT,ML Engineer,16939457.68,JPY,107688.86,Japan,50,Japan,S
2025,MI,CT,Backend Developer,1788075.36,ZAR,99337.52,South Africa,50,South Africa,M
2025,EN,FT,Systems Administrator,8447144.73,INR,101163.41,India,0,India,S
2025,MI,CT,Backend Developer,7434048.42,INR,89030.52,India,50,India,M
2025,SE,PT,ML Engineer,159345.11,AUD,104832.31,Australia,100,Australia,XL
2025,EN,FT,Cybersecurity Analyst,167832.11,SGD,124320.08,Singapore,100,Singapore,XL
2025,EX,FT,Software Engineer,170661.57,SGD,126415.98,Singapore,100,Singapore,M
2025,MI,FL,Cloud Architect,170724.19,SGD,126462.36,Singapore,50,Singapore,S
2025,SE,PT,Backend Developer,505338.09,BRL,93235.81,Brazil,50,Brazil,M
2025,MI,FT,Backend Developer,1928749.86,ZAR,107152.77,South Africa,50,South Africa,XL
2025,SE,PT,DevOps Engineer,733663.83,BRL,135362.33,Brazil,100,Brazil,S
2025,SE,FT,QA Engineer,78493.95,EUR,84402.1,Germany,0,Germany,L
2025,EN,CT,Cloud Architect,136746.82,EUR,147039.59,Germany,0,Germany,XL
2025,SE,FL,Product Manager,167138.95,CAD,123806.63,Canada,50,Canada,S
2025,MI,FT,Cybersecurity Analyst,8798185.42,INR,105367.49,India,50,India,L
2025,EX,FL,Software Engineer,117231.96,SGD,86838.49,Singapore,0,Singapore,L
2025,MI,FT,Systems Administrator,134482.17,AUD,88475.11,Australia,100,Australia,L
2025,MI,FT,Cloud Architect,145977.8,USD,145977.8,USA,100,USA,L
2025,MI,FT,AI Researcher,167476.71,USD,167476.71,USA,100,USA,M
2025,EN,FT,Frontend Developer,13474006.55,JPY,85658.02,Japan,50,Japan,M
2025,SE,FL,ML Engineer,125670.4,EUR,135129.46,Germany,0,Germany,M
2025,MI,FT,Full Stack Developer,144520.64,AUD,95079.37,Australia,100,Australia,S
2025,SE,FL,AI Researcher,117723.77,EUR,126584.7,Germany,100,Germany,L
2025,EX,FL,IT Project Manager,152180.14,AUD,100118.51,Australia,0,Australia,S
2025,SE,FT,ML Engineer,137397.18,EUR,147738.9,Germany,100,Germany,XL
2025,SE,FT,Frontend Developer,87386.08,USD,87386.08,USA,0,USA,L
2025,EN,PT,Data Engineer,85681.83,GBP,108458.01,UK,0,UK,M
2025,EX,PT,Frontend Developer,8477514.52,INR,101527.12,India,0,India,XL
2025,EX,PT,Business Intelligence Analyst,147751.63,AUD,97205.02,Australia,50,Australia,S
2025,EX,CT,Data Engineer,152571.36,CAD,113015.82,Canada,100,Canada,M
2025,EN,FL,ML Engineer,177070.5,CAD,131163.33,Canada,50,Canada,XL
2025,EX,CT,Business Intelligence Analyst,93544.14,USD,93544.14,USA,50,USA,L
2025,EX,CT,Business Intelligence Analyst,17064141.52,JPY,108481.51,Japan,50,Japan,S
2025,EX,CT,Systems Administrator,14928531.33,JPY,94904.84,Japan,0,Japan,L
2025,MI,FT,IT Project Manager,152568.83,AUD,100374.23,Australia,100,Australia,L
2025,EX,FT,QA Engineer,66267.25,EUR,71255.11,Germany,50,Germany,S
2025,SE,FT,QA Engineer,380455.38,BRL,70194.72,Brazil,0,Brazil,XL
2025,MI,PT,Cloud Architect,170325.59,USD,170325.59,USA,0,USA,XL
2025,EX,CT,Backend Developer,198191.37,AUD,130389.06,Australia,100,Australia,XL
2025,EN,FL,ML Engineer,19256626.68,JPY,122419.75,Japan,50,Japan,M
2025,EX,FL,QA Engineer,91866.67,USD,91866.67,USA,100,USA,M
2025,EX,CT,Backend Developer,163264.64,SGD,120936.77,Singapore,100,Singapore,XL
2025,EX,PT,Cloud Architect,237870.58,AUD,156493.8,Australia,0,Australia,M
2025,SE,FL,IT Project Manager,19119116.59,JPY,121545.56,Japan,100,Japan,M
2025,EX,CT,DevOps Engineer,157630.05,SGD,116763.0,Singapore,0,Singapore,L
2025,EX,FT,Systems Administrator,138337.24,CAD,102472.03,Canada,0,Canada,XL
2025,MI,FT,Frontend Developer,162432.89,SGD,120320.66,Singapore,0,Singapore,S
2025,EN,FT,Data Engineer,96189.88,EUR,103429.98,Germany,50,Germany,S
2025,EX,CT,DevOps Engineer,1814259.42,ZAR,100792.19,South Africa,50,South Africa,L
2025,SE,CT,Software Engineer,7184265.68,INR,86039.11,India,50,India,S
2025,MI,FT,Backend Developer,164904.21,AUD,108489.61,Australia,50,Australia,L
2025,EX,FT,Data Engineer,119076.33,EUR,128039.06,Germany,100,Germany,L
2025,EN,CT,Product Manager,17598193.9,JPY,111876.63,Japan,100,Japan,L
2025,EN,FL,Software Engineer,14149312.75,JPY,89951.13,Japan,0,Japan,L
2025,EX,CT,Software Engineer,155155.11,AUD,102075.73,Australia,50,Australia,L
2025,EX,FT,Software Engineer,79113.55,GBP,100143.74,UK,50,UK,S
2025,EN,CT,Cybersecurity Analyst,18196588.27,JPY,115680.79,Japan,0,Japan,S
2025,EX,FL,Full Stack Developer,16523556.48,JPY,105044.86,Japan,100,Japan,XL
2025,EX,CT,Data Scientist,2544246.54,ZAR,141347.03,South Africa,50,South Africa,M
2025,EX,FL,Backend Developer,153360.68,CAD,113600.5,Canada,0,Canada,L
2025,SE,FL,Full Stack Developer,109717.58,USD,109717.58,USA,50,USA,S
2025,SE,FL,Product Manager,173833.75,CAD,128765.74,Canada,0,Canada,L
2025,EN,CT,Backend Developer,2404966.32,ZAR,133609.24,South Africa,50,South Africa,XL
2025,EN,CT,Data Scientist,96629.43,GBP,122315.73,UK,100,UK,M
2025,EN,FT,Data Scientist,2048053.32,ZAR,113780.74,South Africa,100,South Africa,XL
2025,MI,CT,Backend Developer,2263196.16,ZAR,125733.12,South Africa,0,South Africa,L
2025,MI,FL,Cybersecurity Analyst,170470.14,AUD,112151.41,Australia,0,Australia,M
2025,MI,FL,DevOps Engineer,206750.16,AUD,136019.84,Australia,100,Australia,S
2025,EN,CT,Business Intelligence Analyst,88331.89,EUR,94980.53,Germany,0,Germany,XL
2025,EN,FT,Data Scientist,179144.35,CAD,132699.52,Canada,50,Canada,L
2025,EX,FL,AI Researcher,11100538.43,INR,132940.58,India,50,India,XL
2025,SE,FT,Product Manager,124897.2,USD,124897.2,USA,0,USA,XL
2025,MI,PT,Software Engineer,13554391.57,JPY,86169.05,Japan,0,Japan,XL
2025,MI,FL,QA Engineer,16063509.03,JPY,102120.21,Japan,50,Japan,XL
2025,MI,CT,IT Project Manager,593737.37,BRL,109545.64,Brazil,100,Brazil,S
2025,MI,FT,Data Scientist,113665.98,USD,113665.98,USA,0,USA,M
2025,EN,FL,Cloud Architect,113106.95,EUR,121620.38,Germany,50,Germany,M
2025,EX,FT,QA Engineer,158021.57,AUD,103961.56,Australia,0,Australia,L
2025,MI,FT,Data Scientist,212072.59,AUD,139521.44,Australia,50,Australia,L
2025,EN,CT,Frontend Developer,189355.76,AUD,124576.16,Australia,50,Australia,L
2025,EX,CT,Product Manager,19913917.31,JPY,126598.33,Japan,0,Japan,S
2025,EN,CT,Backend Developer,667020.1,BRL,123066.44,Brazil,100,Brazil,XL
2025,EN,CT,QA Engineer,412557.34,BRL,76117.59,Brazil,100,Brazil,M
2025,SE,FT,DevOps Engineer,83176.73,GBP,105287.0,UK,50,UK,XL
2025,EX,FL,DevOps Engineer,696645.01,BRL,128532.29,Brazil,0,Brazil,L
2025,EN,PT,Cloud Architect,225927.64,CAD,167353.81,Canada,100,Canada,S
2025,MI,FT,Data Scientist,90586.87,EUR,97405.24,Germany,50,Germany,M
2025,EX,FT,Full Stack Developer,166009.72,SGD,122970.16,Singapore,50,Singapore,S
2025,SE,PT,Product Manager,158932.25,CAD,117727.59,Canada,0,Canada,M
2025,EN,PT,Full Stack Developer,83780.83,GBP,106051.68,UK,50,UK,XL
2025,SE,FT,Cloud Architect,193543.18,SGD,143365.32,Singapore,100,Singapore,M
2025,EX,PT,Full Stack Developer,153630.9,CAD,113800.67,Canada,100,Canada,L
2025,EN,FT,Systems Administrator,108702.72,CAD,80520.53,Canada,0,Canada,M
2025,MI,PT,Full Stack Developer,526773.32,BRL,97190.65,Brazil,50,Brazil,M
2025,MI,PT,Software Engineer,698296.43,BRL,128836.98,Brazil,0,Brazil,M
2025,MI,FT,Full Stack Developer,1680628.32,ZAR,93368.24,South Africa,50,South Africa,L
2025,EX,FT,ML Engineer,24889967.53,JPY,158232.47,Japan,100,Japan,L
2025,SE,CT,Cloud Architect,885664.86,BRL,163406.8,Brazil,100,Brazil,L
2025,SE,CT,Data Engineer,149660.99,SGD,110859.99,Singapore,0,Singapore,S
2025,EX,CT,Full Stack Developer,495683.72,BRL,91454.56,Brazil,50,Brazil,M
2025,EN,CT,Backend Developer,125880.74,USD,125880.74,USA,50,USA,L
2025,EX,FL,Data Engineer,130885.14,EUR,140736.71,Germany,100,Germany,M
2025,EX,FT,DevOps Engineer,176830.32,SGD,130985.42,Singapore,0,Singapore,L
2025,MI,CT,Data Engineer,95694.82,EUR,102897.66,Germany,0,Germany,M
2025,EN,PT,Product Manager,134663.25,USD,134663.25,USA,100,USA,M
2025,MI,FL,Cybersecurity Analyst,567242.13,BRL,104657.22,Brazil,50,Brazil,M
2025,EN,FT,Product Manager,2198424.78,ZAR,122134.71,South Africa,100,South Africa,L
2025,EX,CT,Product Manager,166139.32,CAD,123066.16,Canada,50,Canada,XL
2025,EX,FT,Business Intelligence Analyst,122879.4,CAD,91021.78,Canada,0,Canada,L
2025,EN,PT,Backend Developer,487942.82,BRL,90026.35,Brazil,50,Brazil,M
2025,EN,CT,Business Intelligence Analyst,14975496.39,JPY,95203.41,Japan,50,Japan,L
2025,EX,CT,Full Stack Developer,472745.57,BRL,87222.43,Brazil,100,Brazil,XL
2025,EX,PT,Frontend Developer,493889.15,BRL,91123.46,Brazil,0,Brazil,L
2025,SE,FL,Data Engineer,17096919.7,JPY,108689.89,Japan,50,Japan,L
2025,EN,PT,IT Project Manager,188364.99,CAD,139529.62,Canada,100,Canada,S
2025,EX,FL,Data Scientist,214677.23,AUD,141235.02,Australia,0,Australia,M
2025,EN,CT,Business Intelligence Analyst,104715.9,USD,104715.9,USA,100,USA,L
2025,EN,PT,Backend Developer,148288.9,CAD,109843.63,Canada,50,Canada,L
2025,EN,FL,Backend Developer,2142446.22,ZAR,119024.79,South Africa,100,South Africa,L
2025,MI,FT,DevOps Engineer,1784501.64,ZAR,99138.98,South Africa,0,South Africa,XL
2025,EX,FT,DevOps Engineer,109047.48,GBP,138034.79,UK,0,UK,S
2025,EX,PT,ML Engineer,20257098.72,JPY,128780.03,Japan,0,Japan,L
2025,SE,FT,Cybersecurity Analyst,98518.44,USD,98518.44,USA,0,USA,M
2025,MI,PT,DevOps Engineer,84047.44,GBP,106389.17,UK,0,UK,S
2025,EX,FT,Data Engineer,126559.65,USD,126559.65,USA,50,USA,M
2025,EX,PT,Data Scientist,523447.01,BRL,96576.94,Brazil,50,Brazil,XL
2025,EX,CT,Software Engineer,17948574.93,JPY,114104.1,Japan,100,Japan,L
2025,SE,FL,QA Engineer,98620.64,USD,98620.64,USA,50,USA,XL
2025,MI,FT,ML Engineer,109156.77,USD,109156.77,USA,50,USA,S
2025,EX,CT,Backend Developer,2429005.5,ZAR,134944.75,South Africa,100,South Africa,M
2025,SE,CT,Software Engineer,130586.78,USD,130586.78,USA,0,USA,XL
2025,SE,CT,Full Stack Developer,539733.08,BRL,99581.75,Brazil,0,Brazil,XL
2025,EX,FL,Data Engineer,7995554.19,INR,95755.14,India,0,India,L
2025,EX,PT,Data Scientist,183026.17,SGD,135574.94,Singapore,0,Singapore,S
2025,MI,CT,Systems Administrator,89233.98,USD,89233.98,USA,100,USA,XL
2025,EX,CT,Software Engineer,89003.26,EUR,95702.43,Germany,0,Germany,XL
2025,EN,CT,QA Engineer,62049.44,GBP,78543.6,UK,50,UK,S
2025,SE,FT,Data Scientist,96553.6,EUR,103821.07,Germany,50,Germany,XL
2025,EN,FT,AI Researcher,2200624.2,ZAR,122256.9,South Africa,50,South Africa,L
2025,SE,FT,DevOps Engineer,2099502.36,ZAR,116639.02,South Africa,100,South Africa,L
2025,EX,FL,IT Project Manager,147578.26,AUD,97090.96,Australia,0,Australia,M
2025,EX,FT,Cybersecurity Analyst,115591.67,USD,115591.67,USA,50,USA,XL
2025,EN,FL,AI Researcher,2158673.4,ZAR,119926.3,South Africa,100,South Africa,M
2025,MI,FL,Backend Developer,684239.07,BRL,126243.37,Brazil,0,Brazil,L
2025,MI,FT,ML Engineer,16553570.89,JPY,105235.67,Japan,50,Japan,L
2025,MI,CT,Business Intelligence Analyst,93452.53,EUR,100486.59,Germany,0,Germany,XL
2025,SE,FL,Data Engineer,562731.34,BRL,103824.97,Brazil,100,Brazil,M
2025,MI,PT,Data Scientist,10698205.37,INR,128122.22,India,100,India,XL
2025,EN,PT,QA Engineer,445695.71,BRL,82231.68,Brazil,50,Brazil,L
2025,SE,FT,Cloud Architect,2863332.0,ZAR,159074.0,South Africa,0,South Africa,L
2025,MI,PT,DevOps Engineer,165279.23,CAD,122429.06,Canada,50,Canada,XL
2025,SE,FL,AI Researcher,104950.03,GBP,132848.14,UK,0,UK,XL
2025,EX,PT,Cloud Architect,25014733.17,JPY,159025.64,Japan,0,Japan,M
2025,SE,FL,Backend Developer,1702161.9,ZAR,94564.55,South Africa,0,South Africa,M
2025,MI,PT,Product Manager,576313.75,BRL,106330.95,Brazil,0,Brazil,M
2025,EX,FT,IT Project Manager,134249.64,SGD,99444.18,Singapore,0,Singapore,S
2025,SE,FL,ML Engineer,2863882.08,ZAR,159104.56,South Africa,0,South Africa,M
2025,EN,CT,ML Engineer,12749574.09,INR,152689.51,India,50,India,XL
2025,MI,CT,Backend Developer,9810009.19,INR,117485.14,India,50,India,XL
2025,EN,FL,ML Engineer,210569.76,CAD,155977.6,Canada,100,Canada,L
2025,MI,FT,Systems Administrator,118434.35,CAD,87729.15,Canada,0,Canada,XL
2025,EX,CT,DevOps Engineer,116969.78,USD,116969.78,USA,0,USA,S
2025,EX,CT,Data Scientist,1838620.8,ZAR,102145.6,South Africa,0,South Africa,M
2025,EN,CT,Cybersecurity Analyst,139119.3,CAD,103051.33,Canada,0,Canada,XL
2025,EN,CT,AI Researcher,25787515.04,JPY,163938.43,Japan,0,Japan,XL
2025,EX,FT,IT Project Manager,533596.34,BRL,98449.51,Brazil,0,Brazil,M
2025,SE,PT,Full Stack Developer,1534407.12,ZAR,85244.84,South Africa,100,South Africa,S
2025,SE,FT,Product Manager,112053.44,USD,112053.44,USA,0,USA,M
2025,MI,PT,Business Intelligence Analyst,15650794.73,JPY,99496.47,Japan,0,Japan,S
2025,MI,PT,Backend Developer,129682.47,SGD,96061.09,Singapore,100,Singapore,L
2025,EN,CT,Systems Administrator,85126.16,USD,85126.16,USA,0,USA,M
2025,MI,PT,Full Stack Developer,695730.33,BRL,128363.53,Brazil,100,Brazil,L
2025,MI,FT,Software Engineer,1871852.04,ZAR,103991.78,South Africa,50,South Africa,L
2025,MI,CT,Systems Administrator,522412.12,BRL,96386.0,Brazil,0,Brazil,XL
2025,MI,PT,Business Intelligence Analyst,86313.83,GBP,109258.01,UK,100,UK,M
2025,EN,FT,Software Engineer,1913722.56,ZAR,106317.92,South Africa,100,South Africa,S
2025,MI,CT,ML Engineer,210416.14,AUD,138431.67,Australia,0,Australia,XL
2025,EX,FT,Backend Developer,118813.31,SGD,88009.86,Singapore,50,Singapore,M
2025,MI,FT,DevOps Engineer,1947677.76,ZAR,108204.32,South Africa,0,South Africa,L
2025,EX,PT,DevOps Engineer,97646.59,EUR,104996.33,Germany,100,Germany,L
2025,EN,PT,Data Engineer,193849.07,AUD,127532.28,Australia,100,Australia,S
2025,SE,FL,DevOps Engineer,207437.35,AUD,136471.94,Australia,0,Australia,XL
2025,SE,PT,Data Scientist,157258.99,CAD,116488.14,Canada,0,Canada,M
2025,SE,FT,Business Intelligence Analyst,1726442.64,ZAR,95913.48,South Africa,0,South Africa,XL
2025,SE,PT,Systems Administrator,86581.78,USD,86581.78,USA,0,USA,M
2025,MI,CT,DevOps Engineer,21299870.31,JPY,135409.22,Japan,50,Japan,S
2025,EX,PT,Cloud Architect,198944.2,AUD,130884.34,Australia,0,Australia,XL
2025,EX,PT,DevOps Engineer,18483368.19,JPY,117503.93,Japan,100,Japan,L
2025,EN,FT,Frontend Developer,138381.02,CAD,102504.46,Canada,50,Canada,S
2025,MI,PT,DevOps Engineer,182910.33,SGD,135489.13,Singapore,50,Singapore,M
2025,MI,FT,Cybersecurity Analyst,204718.46,AUD,134683.2,Australia,0,Australia,S
2025,EX,FT,AI Researcher,191202.96,AUD,125791.42,Australia,50,Australia,M
2025,SE,FT,AI Researcher,882763.75,BRL,162871.54,Brazil,0,Brazil,M
2025,MI,FT,Frontend Developer,9069632.22,INR,108618.35,India,50,India,L
2025,EN,CT,Backend Developer,94332.6,GBP,119408.35,UK,100,UK,S
2025,MI,CT,AI Researcher,142789.61,EUR,153537.22,Germany,50,Germany,XL
2025,EN,PT,Systems Administrator,8282542.02,INR,99192.12,India,50,India,L
2025,EX,FT,Cloud Architect,14412870.71,INR,172609.23,India,50,India,L
2025,MI,PT,Cybersecurity Analyst,8230554.92,INR,98569.52,India,50,India,L
2025,MI,FT,Data Engineer,137385.37,SGD,101766.94,Singapore,0,Singapore,S
2025,MI,PT,Backend Developer,2304042.84,ZAR,128002.38,South Africa,50,South Africa,S
2025,SE,FL,Cloud Architect,92729.09,GBP,117378.6,UK,0,UK,XL
2025,EN,PT,Frontend Developer,92129.92,GBP,116620.15,UK,0,UK,L
2025,MI,CT,IT Project Manager,1779005.7,ZAR,98833.65,South Africa,0,South Africa,M
2025,EN,CT,Cybersecurity Analyst,602906.0,BRL,111237.27,Brazil,100,Brazil,S
2025,EX,FL,Backend Developer,139967.6,CAD,103679.7,Canada,100,Canada,L
2025,MI,CT,Cloud Architect,873404.44,BRL,161144.73,Brazil,0,Brazil,L
2025,SE,FT,Data Scientist,2654454.96,ZAR,147469.72,South Africa,50,South Africa,L
2025,EN,FT,IT Project Manager,2148699.24,ZAR,119372.18,South Africa,50,South Africa,XL
2025,SE,FL,Full Stack Developer,573869.65,BRL,105880.01,Brazil,50,Brazil,L
2025,SE,PT,Backend Developer,129163.42,SGD,95676.61,Singapore,0,Singapore,S
2025,EX,PT,Full Stack Developer,85080.85,EUR,91484.78,Germany,0,Germany,M
2025,SE,FT,QA Engineer,87941.52,USD,87941.52,USA,50,USA,S
2025,EN,CT,Data Scientist,138216.96,AUD,90932.21,Australia,0,Australia,L
2025,EN,CT,DevOps Engineer,155617.33,AUD,102379.82,Australia,50,Australia,L
2025,SE,CT,Systems Administrator,121630.4,SGD,90096.59,Singapore,100,Singapore,S
2025,EN,FT,Business Intelligence Analyst,121694.58,SGD,90144.13,Singapore,0,Singapore,XL
2025,MI,PT,Frontend Developer,100755.43,EUR,108339.17,Germany,0,Germany,L
2025,SE,CT,QA Engineer,89953.34,EUR,96724.02,Germany,50,Germany,M
2025,SE,FL,IT Project Manager,125742.2,EUR,135206.67,Germany,50,Germany,S
2025,MI,PT,Cybersecurity Analyst,8190243.62,INR,98086.75,India,50,India,S
2025,EN,FL,DevOps Engineer,212452.5,AUD,139771.38,Australia,50,Australia,S
2025,EN,FL,QA Engineer,74742.88,USD,74742.88,USA,50,USA,S
2025,SE,CT,Systems Administrator,147446.37,AUD,97004.19,Australia,0,Australia,XL
2025,EX,FT,Business Intelligence Analyst,7825329.42,INR,93716.52,India,50,India,L
2025,MI,FT,IT Project Manager,157888.79,SGD,116954.66,Singapore,0,Singapore,M
2025,SE,CT,Full Stack Developer,148424.05,SGD,109943.74,Singapore,0,Singapore,M
2025,EN,FL,Cybersecurity Analyst,590800.65,BRL,109003.81,Brazil,0,Brazil,S
2025,EN,PT,Backend Developer,173786.43,CAD,128730.69,Canada,100,Canada,S
2025,SE,CT,DevOps Engineer,165856.7,AUD,109116.25,Australia,0,Australia,L
2025,EX,FT,IT Project Manager,11025880.24,INR,132046.47,India,0,India,M
2025,MI,CT,Backend Developer,610264.85,BRL,112594.99,Brazil,50,Brazil,L
2025,SE,FT,Data Engineer,771654.83,BRL,142371.74,Brazil,100,Brazil,M
2025,SE,CT,QA Engineer,140999.03,AUD,92762.52,Australia,50,Australia,M
2025,SE,CT,Data Engineer,124823.54,USD,124823.54,USA,50,USA,S
2025,EN,PT,DevOps Engineer,89081.52,GBP,112761.42,UK,0,UK,M
2025,EN,FT,IT Project Manager,9115151.42,INR,109163.49,India,100,India,XL
2025,MI,PT,Product Manager,9471232.15,INR,113427.93,India,100,India,M
2025,MI,FL,Business Intelligence Analyst,102793.95,EUR,110531.13,Germany,100,Germany,L
2025,EX,PT,Frontend Developer,115315.89,SGD,85419.18,Singapore,0,Singapore,M
2025,EN,PT,AI Researcher,151705.9,USD,151705.9,USA,50,USA,S
2025,MI,PT,Data Engineer,159136.6,AUD,104695.13,Australia,100,Australia,L
2025,SE,CT,QA Engineer,140763.84,SGD,104269.51,Singapore,50,Singapore,S
2025,MI,FL,Data Scientist,2674315.62,ZAR,148573.09,South Africa,100,South Africa,S
2025,MI,FL,DevOps Engineer,75102.31,GBP,95066.22,UK,100,UK,S
2025,EN,FT,Backend Developer,17504235.46,JPY,111279.31,Japan,100,Japan,L
2025,SE,FT,Cloud Architect,18815898.82,JPY,119617.92,Japan,50,Japan,S
2025,MI,PT,Cybersecurity Analyst,211555.68,AUD,139181.37,Australia,100,Australia,S
2025,EN,PT,Business Intelligence Analyst,73626.14,GBP,93197.64,UK,0,UK,XL
